                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     86,                 1.6031,                 1.7706,                 1.4435,                 1.6396,                 2.0047,                  1.359,                0.37322,                0.33218,                0.23737,                0.10055,                0.06331,                 5.9739,                 0.0589,                 0.0666,                 1.7847,                0.05553,              0.0091684,              0.0091684,              0.0091684
                     87,                 1.7027,                 1.8514,                 1.5129,                 1.7344,                 2.1238,                 1.4233,                0.33058,                 0.2872,                0.21463,                0.09116,                0.06202,                 1.5739,                 0.0571,                0.06734,                0.49197,                0.05583,              0.0091585,              0.0091585,              0.0091585
                     88,                 1.5462,                 1.6325,                 1.4114,                 1.5728,                 1.9475,                 1.3405,                0.34635,                0.21799,                0.20186,                0.08995,                0.06235,                 1.1041,                0.05764,                0.06582,                0.42358,                0.05441,              0.0091486,              0.0091486,              0.0091486
                     89,                 1.6167,                 1.7541,                 1.4381,                 1.6298,                 2.0087,                 1.3403,                0.32209,                0.29758,                 0.2285,                0.09673,                0.06159,                 1.6123,                0.05662,                0.06278,                0.81293,                0.05281,              0.0091387,              0.0091387,              0.0091387
                     90,                 1.6184,                 1.7878,                 1.4157,                 1.6219,                 2.0324,                 1.3111,                0.35152,                0.30104,                0.21893,                0.09061,                0.06188,                0.50214,                0.05765,                0.06358,                0.26711,                0.05327,              0.0091288,              0.0091288,              0.0091288
                     91,                 1.5741,                 1.6661,                 1.3765,                  1.547,                 1.9015,                 1.2587,                0.31378,                0.29758,                0.22141,                0.08887,                0.06326,                0.13894,                0.05842,                0.06531,                0.11574,                0.05496,              0.0091189,              0.0091189,              0.0091189
                     92,                 1.6074,                 1.8138,                 1.4624,                 1.6008,                  2.051,                 1.3521,                0.30912,                0.31834,                0.21419,                 0.0941,                0.05862,                 1.7387,                0.05575,                0.06305,                0.57139,                0.05317,               0.009109,               0.009109,               0.009109
                     93,                 1.5698,                 1.7099,                 1.4108,                 1.6613,                 2.0096,                 1.3479,                0.34822,                0.31488,                0.22605,                0.10239,                0.05933,                 2.0863,                0.05593,                0.06399,                0.54433,                0.05446,              0.0090991,              0.0090991,              0.0090991
                     94,                 1.5375,                 1.8659,                 1.4268,                 1.4997,                 2.0227,                 1.3216,                0.38795,                0.28513,                0.25299,                0.11106,                0.06058,                 2.0273,                0.05638,                0.06197,                0.74256,                0.05305,              0.0090892,              0.0090892,              0.0090892
                     95,                  1.541,                 1.6987,                 1.4379,                 1.5655,                 1.9158,                 1.3403,                0.39239,                0.32872,                0.27174,                0.12027,                0.06137,                 6.8746,                0.05756,                 0.0634,                 1.2186,                0.05353,              0.0090793,              0.0090793,              0.0090793
